,image,point,x,y
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,12.0,224.0,233.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,13.0,229.0,213.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,14.0,231.0,191.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,15.0,232.0,169.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,16.0,232.0,147.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,17.0,76.0,138.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,18.0,85.0,127.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,19.0,99.0,124.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,20.0,114.0,125.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,21.0,128.0,131.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,22.0,159.0,129.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,23.0,171.0,122.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,24.0,185.0,118.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,25.0,200.0,118.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,26.0,212.0,126.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,27.0,144.0,145.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,28.0,145.0,158.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,29.0,147.0,170.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,30.0,148.0,183.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,31.0,132.0,201.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,32.0,141.0,202.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,33.0,150.0,202.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,34.0,158.0,200.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,35.0,166.0,198.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,36.0,93.0,155.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,37.0,101.0,148.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,38.0,112.0,147.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,39.0,122.0,154.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,40.0,112.0,157.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,41.0,101.0,158.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,42.0,168.0,150.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,43.0,177.0,142.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,44.0,188.0,141.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,45.0,197.0,146.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,46.0,189.0,150.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,47.0,178.0,151.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,48.0,120.0,231.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,49.0,133.0,223.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,50.0,144.0,217.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,51.0,152.0,218.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,52.0,160.0,216.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,53.0,171.0,218.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,54.0,184.0,224.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,55.0,173.0,232.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,56.0,163.0,237.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,57.0,154.0,239.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,58.0,146.0,239.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,59.0,134.0,237.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,60.0,126.0,231.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,61.0,144.0,226.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,62.0,152.0,226.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,63.0,160.0,225.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,64.0,179.0,224.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,65.0,161.0,225.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,66.0,153.0,227.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,67.0,145.0,227.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,68.0,134.0,61.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,0.0,64.0,140.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,1.0,65.0,163.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,2.0,69.0,187.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,3.0,72.0,210.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,4.0,77.0,233.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,5.0,87.0,253.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,6.0,102.0,270.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,7.0,120.0,283.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,8.0,143.0,288.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,9.0,166.0,285.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,10.0,187.0,274.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,11.0,205.0,258.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,12.0,218.0,239.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,13.0,225.0,217.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,14.0,230.0,193.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,15.0,235.0,170.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,16.0,238.0,146.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,17.0,77.0,129.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,18.0,86.0,114.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,19.0,102.0,108.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,20.0,120.0,109.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,21.0,137.0,114.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,22.0,163.0,114.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,23.0,180.0,109.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,24.0,198.0,108.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,25.0,216.0,116.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,26.0,224.0,132.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,27.0,149.0,132.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,28.0,148.0,145.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,29.0,147.0,159.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,30.0,146.0,173.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,31.0,131.0,187.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,32.0,138.0,190.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,33.0,146.0,192.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,34.0,154.0,190.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,35.0,161.0,187.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,36.0,97.0,136.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,37.0,105.0,128.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,38.0,116.0,129.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,39.0,126.0,137.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,40.0,116.0,140.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,41.0,104.0,140.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,42.0,174.0,137.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,43.0,183.0,129.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,44.0,195.0,128.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,45.0,203.0,136.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,46.0,195.0,141.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,47.0,184.0,140.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,48.0,118.0,227.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,49.0,127.0,219.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,50.0,137.0,214.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,51.0,144.0,217.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,52.0,152.0,215.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,53.0,161.0,220.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,54.0,172.0,228.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,55.0,161.0,230.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,56.0,151.0,231.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,57.0,143.0,231.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,58.0,136.0,231.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,59.0,127.0,230.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,60.0,123.0,226.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,61.0,137.0,224.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,62.0,144.0,224.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,63.0,152.0,223.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,64.0,167.0,227.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,65.0,151.0,223.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,66.0,144.0,224.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,67.0,136.0,223.0
159,../../aesthetics/ngs/males/30M_NE_C.jpg,68.0,147.0,51.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,0.0,59.0,155.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,1.0,62.0,177.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,2.0,65.0,198.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,3.0,69.0,219.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,4.0,77.0,239.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,5.0,89.0,256.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,6.0,106.0,269.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,7.0,124.0,280.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,8.0,145.0,283.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,9.0,165.0,280.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,10.0,185.0,269.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,11.0,202.0,255.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,12.0,214.0,237.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,13.0,221.0,217.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,14.0,224.0,195.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,15.0,226.0,174.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,16.0,227.0,152.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,17.0,78.0,140.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,18.0,89.0,131.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,19.0,103.0,129.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,20.0,118.0,130.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,21.0,132.0,136.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,22.0,157.0,135.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,23.0,170.0,129.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,24.0,184.0,126.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,25.0,198.0,129.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,26.0,208.0,137.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,27.0,145.0,151.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,28.0,145.0,165.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,29.0,145.0,178.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,30.0,145.0,192.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,31.0,130.0,202.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,32.0,137.0,205.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,33.0,145.0,208.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,34.0,153.0,206.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,35.0,161.0,204.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,36.0,95.0,156.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,37.0,103.0,152.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,38.0,113.0,152.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,39.0,123.0,157.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,40.0,113.0,159.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,41.0,103.0,159.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,42.0,166.0,157.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,43.0,175.0,151.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,44.0,185.0,151.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,45.0,193.0,154.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,46.0,185.0,158.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,47.0,176.0,158.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,48.0,112.0,229.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,49.0,125.0,224.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,50.0,136.0,221.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,51.0,144.0,223.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,52.0,153.0,222.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,53.0,164.0,225.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,54.0,175.0,231.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,55.0,164.0,240.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,56.0,153.0,244.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,57.0,144.0,245.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,58.0,135.0,243.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,59.0,124.0,238.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,60.0,118.0,230.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,61.0,136.0,230.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,62.0,144.0,231.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,63.0,153.0,231.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,64.0,170.0,232.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,65.0,153.0,231.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,66.0,144.0,232.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,67.0,136.0,231.0
160,../../aesthetics/ngs/females/00391_940422_fa_ppm.jpg,68.0,139.0,61.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,0.0,62.0,151.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,1.0,64.0,174.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,2.0,68.0,197.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,3.0,73.0,219.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,4.0,81.0,240.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,5.0,93.0,258.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,6.0,110.0,272.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,7.0,128.0,284.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,8.0,149.0,287.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,9.0,171.0,284.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,10.0,190.0,272.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,11.0,207.0,257.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,12.0,219.0,238.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,13.0,226.0,217.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,14.0,230.0,194.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,15.0,232.0,171.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,16.0,233.0,147.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,17.0,78.0,135.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,18.0,89.0,125.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,19.0,104.0,124.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,20.0,119.0,127.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,21.0,133.0,134.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,22.0,157.0,133.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,23.0,170.0,127.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,24.0,185.0,123.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,25.0,201.0,125.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,26.0,212.0,133.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,27.0,145.0,148.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,28.0,146.0,162.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,29.0,146.0,175.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,30.0,146.0,190.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,31.0,131.0,204.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,32.0,138.0,206.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,33.0,146.0,208.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,34.0,154.0,206.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,35.0,162.0,204.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,36.0,95.0,152.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,37.0,104.0,146.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,38.0,115.0,147.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,39.0,125.0,154.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,40.0,115.0,157.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,41.0,103.0,157.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,42.0,165.0,154.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,43.0,175.0,146.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,44.0,186.0,146.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,45.0,196.0,151.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,46.0,187.0,157.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,47.0,176.0,157.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,48.0,117.0,233.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,49.0,129.0,226.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,50.0,139.0,221.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,51.0,146.0,224.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,52.0,153.0,222.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,53.0,165.0,226.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,54.0,177.0,232.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,55.0,165.0,241.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,56.0,155.0,244.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,57.0,147.0,245.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,58.0,139.0,244.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,59.0,129.0,241.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,60.0,123.0,233.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,61.0,139.0,231.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,62.0,146.0,231.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,63.0,153.0,231.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,64.0,171.0,232.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,65.0,154.0,232.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,66.0,146.0,233.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,67.0,139.0,232.0
161,../../aesthetics/ngs/females/00420_940422_fa_ppm.jpg,68.0,140.0,65.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,0.0,67.0,154.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,1.0,67.0,176.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,2.0,69.0,197.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,3.0,71.0,219.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,4.0,76.0,240.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,5.0,88.0,258.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,6.0,103.0,273.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,7.0,122.0,285.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,8.0,144.0,288.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,9.0,167.0,284.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,10.0,188.0,273.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,11.0,207.0,259.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,12.0,221.0,242.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,13.0,229.0,221.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,14.0,233.0,199.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,15.0,236.0,176.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,16.0,237.0,154.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,17.0,80.0,132.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,18.0,89.0,122.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,19.0,103.0,119.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,20.0,118.0,123.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,21.0,131.0,130.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,22.0,160.0,133.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,23.0,173.0,126.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,24.0,189.0,122.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,25.0,204.0,124.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,26.0,216.0,133.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,27.0,143.0,149.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,28.0,143.0,163.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,29.0,143.0,177.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,30.0,143.0,191.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,31.0,128.0,206.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,32.0,135.0,208.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,33.0,143.0,210.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,34.0,151.0,208.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,35.0,159.0,206.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,36.0,93.0,151.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,37.0,103.0,145.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,38.0,115.0,146.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,39.0,125.0,155.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,40.0,114.0,158.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,41.0,102.0,158.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,42.0,167.0,156.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,43.0,178.0,147.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,44.0,190.0,146.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,45.0,200.0,153.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,46.0,191.0,159.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,47.0,178.0,159.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,48.0,113.0,235.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,49.0,126.0,229.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,50.0,136.0,225.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,51.0,144.0,228.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,52.0,152.0,225.0
162,../../aesthetics/ngs/females/00379_940422_fa_ppm.jpg,53.0,164.0,229.0
