dataset,img_num,nose_width,nose_length,lip_thickness,face_length,eye_height,eye_width,face_width_prom,face_width_mouth,forehead_length,distance_btw_pupils,dist_btw_pupils_top,dist_btw_pupils_lip,chin_length,length_cheek_to_chin,brow_to_hair,fWHR,face_shape,heartshapeness,nose_shape,lip_fullness,eye_shape,eye_size,upper_head_len,midface_len,chin_size,forehead_height,cheek_height,cheek_prominence,face_roundness,imgName,FA,CA,AV
eDataset,3.0,28.8617393793,53.600373133,14.1348947673,237.899138292,7.56621064753,26.9326743195,161.409417321,137.873130087,122.102416029,68.2806707641,121.050609251,61.9179223485,37.6563407675,113.992348037,100.011249367,1.9373586516,0.678478360537,1.17070974757,0.538461538462,0.0594154937624,0.280930536558,0.0318042793339,0.513252872227,0.260269636927,0.158286999431,0.420393491483,0.479162509184,0.0989338902328,0.579544470304,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Daigle_9_oval.jpg,645.746069402,109.344507181,31.0891067194
eDataset,4.0,30.0166620396,54.0370243444,14.5413812651,246.032518176,9.78248939226,27.6562697901,148.165448064,129.1394595,105.076162853,64.5948914389,108.035005901,70.0073075896,46.0108682813,116.552234801,84.5369741592,1.60120392661,0.602218963422,1.14732900879,0.555483252525,0.0591034932006,0.353716877457,0.0397609611314,0.427082418342,0.284544937834,0.187011329325,0.343600816616,0.473726951483,0.0773311946927,0.524887768729,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Deluna_3_oval.jpg,713.544324432,110.67212695,43.2451479436
eDataset,5.0,32.0156211872,55.0817574157,15.0967664033,237.018986581,8.03893375962,31.5400351606,175.231275747,150.213181845,107.116758726,76.5800235048,110.841384419,73.0642046188,43.1856457634,119.643600618,85.646074049,1.83397779324,0.739313243529,1.16655058894,0.581238193719,0.0636943336103,0.254880304308,0.0339168345776,0.451933240755,0.308263087581,0.182203317913,0.36134689159,0.504784879659,0.105553121558,0.63376012197,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Dowdy_19_oval.jpg,720.897396151,102.306714045,59.172345495
eDataset,6.0,34.9284983931,58.2494635168,10.313755208,243.392686825,7.78622233585,27.1102560818,161.207940251,140.890028036,116.038786619,64.5368112011,116.759635577,72.583561239,47.853944456,117.430605616,96.2925230742,1.71417802727,0.662336828414,1.14421114467,0.59963639636,0.0423749593404,0.287205783389,0.031990370941,0.47675543638,0.298215867476,0.196612088392,0.395626197033,0.482473845653,0.0834779075742,0.57885892084,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Gary_3_oval.jpg,709.529715462,113.223808789,33.1452418526
eDataset,7.0,36.0138862107,53.0094331228,10.1443153431,241.05186164,5.5103986447,27.0089257261,175.0,149.013422214,106.38138935,79.5251532535,107.916924067,69.270450668,46.0434577329,117.45060479,85.2877482409,1.98812296841,0.725984851598,1.17439085285,0.679386367466,0.0420835386796,0.204021392801,0.0228598053847,0.441321583771,0.287367416276,0.191010587596,0.353814932856,0.487242056504,0.10780492467,0.618179926928,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Hockett_17_oval.jpg,726.153111727,119.923361792,59.2565167472
eDataset,8.0,32.0156211872,56.0089278598,14.6391729194,245.073458375,6.79513510853,28.0916958358,156.003205095,127.141653285,97.8672570373,67.5296231294,105.451706956,66.553129634,50.2493781056,111.83911877,72.5844335929,1.61659182465,0.636556916973,1.22700311869,0.571616390646,0.0597338162053,0.241891238901,0.0277269319721,0.399338458298,0.271564004014,0.205038025899,0.296174192318,0.456349371784,0.117766942213,0.51878997476,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Mikesell_1_oval.jpg,716.1349178,123.359468343,24.9639156029
eDataset,9.0,33.0151480384,53.0094331228,11.5,239.409690698,8.75734659148,27.0,167.047897323,142.17243052,110.027269347,72.5155155811,112.943846667,69.7646072225,50.0399840128,112.727126493,89.873522241,1.85468581484,0.697749104625,1.1749668815,0.622816470456,0.0480348141568,0.324346170055,0.0365789144372,0.459577342197,0.291402603709,0.20901402891,0.375396342475,0.47085448448,0.103903341299,0.593845763326,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Mount_5_oval.jpg,695.653370275,108.204442336,40.7249021235
eDataset,10.0,31.0161248385,58.137767415,15.5553851381,239.075301945,6.0827625303,26.1725046566,158.316139417,140.089257261,103.17460928,70.3491293478,106.09547587,72.2245361138,47.5184174821,112.921697558,81.8443644975,1.63792358942,0.662201984603,1.13010906412,0.533493565674,0.0650647934421,0.232410409707,0.0254428729393,0.431556954818,0.302099529003,0.198759207227,0.342337179256,0.472326905537,0.0762390845387,0.585962900064,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Potts_1_oval.jpg,688.655782513,105.412914752,19.7490489443
eDataset,11.0,36.2215405525,57.4282160614,11.4032155149,237.134982658,5.13304849942,25.8645719634,160.380796855,132.849538953,105.80170131,66.4247694765,106.320564803,71.6116108062,35.6931365951,118.280149477,82.3771813065,1.65773246426,0.676327022939,1.20723638275,0.630727245885,0.0480874453322,0.198458667968,0.0216461040117,0.446166567766,0.301986699742,0.150518224663,0.347385191267,0.498788277256,0.116099521016,0.560227501923,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Stanger_17_oval.jpg,721.955771083,110.337253205,18.5846153878
eDataset,12.0,37.0135110466,56.0357029045,14.0,243.018517813,9.00693909433,29.5419145069,160.04999219,134.014924542,100.244700608,75.5810822892,101.39927268,72.7667504005,45.0444225182,122.293034087,75.2811397363,1.64997799942,0.658591755189,1.19426991238,0.660534429446,0.0576087786478,0.304886776794,0.0370627686128,0.41249819771,0.299428829767,0.185353869012,0.30977532253,0.503225166492,0.107132032086,0.551459723103,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Stanger_9_oval.jpg,731.269962124,108.95223107,32.1919834109
eDataset,13.0,34.0147027034,53.0,11.5622577483,242.596372603,8.59497981756,25.8128691246,149.053681605,127.098387087,122.184287042,61.0,118.585939301,62.8667599391,37.0540146273,116.199157955,103.35618027,1.82884511232,0.614410182666,1.17274251091,0.64178684346,0.0476604725135,0.332972664762,0.0354291357507,0.503652572094,0.259141384781,0.152739359743,0.426041738222,0.478981432033,0.0905013305966,0.52390885207,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Towne_1_oval.jpg,672.739488973,127.738102902,41.1406935162
eDataset,14.0,27.0,51.0098029794,11.0615528128,246.018292003,10.372775291,26.0768096208,154.051939293,130.034610777,118.207444774,67.007462271,118.116732515,64.1898991168,33.0605505096,113.357977874,97.2895163931,1.7905452281,0.626180834112,1.1846995071,0.52931002323,0.0449623185445,0.39777777427,0.0421626180988,0.480482340608,0.260915148196,0.134382489369,0.395456433752,0.460770526254,0.0976241576202,0.528556676492,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Vansickle_15_oval.jpg,655.819725791,106.712852288,28.3077123604
eDataset,15.0,31.064449134,55.1452627158,10.1522066419,247.008097033,8.31970514902,26.7751886656,148.337453126,126.099167325,122.494897853,70.1444937255,122.545144743,65.2383058109,38.1182371051,108.453886163,99.2899793534,1.61250651242,0.600536803886,1.1763555325,0.56332035798,0.0411007038388,0.310724426742,0.0336819126537,0.495914503711,0.264114037534,0.154319787743,0.401970544877,0.439070165982,0.0900305944163,0.51050620947,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Vansickle_5_oval.jpg,647.650202339,109.43728189,44.3348779025
eDataset,16.0,31.0,53.0094331228,13.0,240.052077683,7.75780488547,27.0185375574,153.029408938,134.014924542,105.0428484,72.0,107.757250336,69.6312290357,41.0487515035,113.287223522,85.023526156,1.6815403295,0.637484209323,1.14188333472,0.584801575376,0.0541549155728,0.287128970952,0.0323171745079,0.437583583587,0.290067179204,0.170999359388,0.354187836975,0.471927694253,0.0792098305492,0.558274378774,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Walczak_1_oval.jpg,685.442741183,104.02368342,23.13683558
eDataset,17.0,38.4707681233,63.5609943283,11.0786905367,246.270176838,6.11309071261,27.1228906095,177.890415706,143.610584568,112.008928216,70.3082498715,112.468051019,82.5309007667,43.4165866922,126.337411396,85.6767179577,1.63109574459,0.722338441421,1.23869989277,0.605257493686,0.0449859202561,0.225384926726,0.0248226999757,0.454821325317,0.335123407252,0.176296566842,0.347897252756,0.513003291824,0.139196030871,0.58314241055,../../../MIT2kFaceDataset/2kfaces/Google_1_Raymond Buss_7_oval.jpg,772.952737623,118.514516885,41.1840076748
eDataset,18.0,26.0,54.0370243444,19.5,239.002092041,9.83378382598,30.1660423288,175.28548143,149.164338902,109.114618636,73.0427956749,109.614095809,72.9406236697,43.1045241245,120.34120001,83.7928994605,1.85228192411,0.733405636464,1.17511653737,0.481151586628,0.0815892439831,0.325988531037,0.0411451788643,0.45654252523,0.305188222608,0.180352078747,0.350594836827,0.503515257889,0.109292526709,0.624113109755,../../../MIT2kFaceDataset/2kfaces/Google_1_Raymond Enos_3_oval.jpg,714.805131663,103.424330315,57.3200822314
eDataset,19.0,30.2654919008,58.2151183113,11.7049493912,245.0,8.06970514902,27.3178210633,156.540729524,135.181359662,117.834629884,67.4759216313,117.515956363,66.8925908335,38.2099463491,114.036830627,94.2019108086,1.69344587258,0.63894175316,1.15800528946,0.519890584762,0.0477753036375,0.295400761662,0.0329375720368,0.480957672998,0.273030982994,0.15595896469,0.384497595137,0.465456451539,0.0871811014798,0.551760651681,../../../MIT2kFaceDataset/2kfaces/Google_1_Raymond Haggerty_15_oval.jpg,673.967980452,110.584552341,17.9458460189
eDataset,20.0,43.1045241245,54.0370243444,22.0553851381,245.230503812,7.78318648761,26.519030278,154.116838794,128.41339494,119.549153071,69.5880736908,120.178253024,65.5274629338,35.1283361405,118.056970466,97.7471227198,1.73675516306,0.628457049179,1.20016170328,0.797685006668,0.0899373642156,0.293494385202,0.0317382477572,0.487497074029,0.267207634919,0.143246193253,0.398592838983,0.481412257571,0.10481340394,0.523643645239,../../../MIT2kFaceDataset/2kfaces/Google_1_Raymond Hartwig_13_oval.jpg,723.950680965,136.7976648,31.3744898769
eDataset,21.0,34.2344855372,51.0392006207,11.1941734375,238.018906812,8.81207189772,26.1230139112,169.357609808,139.003597076,112.893755363,66.1154293641,111.506165749,62.5165605398,43.1856457634,115.156755454,92.5270230797,2.04011999804,0.711530071609,1.21836854133,0.67074885815,0.0470306060448,0.337329832143,0.0370225710879,0.474305830891,0.262653758801,0.181437879628,0.38873812303,0.483813479341,0.127527737772,0.584002333838,../../../MIT2kFaceDataset/2kfaces/Google_1_Raymond Lafontaine_17_oval.jpg,697.871873574,134.621640866,33.3235826656
eDataset,22.0,32.0624390838,56.0357029045,13.1169379509,239.754040633,7.07106781187,26.1525477732,156.204993518,127.098387087,116.661904665,65.6543981771,114.151763017,68.4490576536,37.0540146273,113.792073137,92.3106169408,1.71630524066,0.651521839238,1.22900846422,0.57217876143,0.0547099765923,0.270377780138,0.0294930078892,0.486589941744,0.285496992972,0.154550115316,0.385022153107,0.474620043259,0.121401943236,0.530119896002,../../../MIT2kFaceDataset/2kfaces/Google_1_Raymond Rubino_10_oval.jpg,697.181407162,121.294745805,32.3479861023
eDataset,23.0,26.3058928759,53.600373133,21.2152041863,242.464430381,6.0827625303,26.8002905019,146.372811683,123.583979544,108.041658632,68.4726222661,115.263285568,70.7050899445,42.4264068712,107.915821626,83.2165848855,1.48252714849,0.603687771658,1.18439956557,0.490778166985,0.0874982122241,0.226966290901,0.0250872365928,0.445597972711,0.291610154254,0.174979920991,0.343211516653,0.445078981097,0.0939883516232,0.509699420035,../../../MIT2kFaceDataset/2kfaces/Google_1_Raymond Sheridan_1_oval (2).jpg,685.123985733,92.9815110729,55.8688799895
eDataset,24.0,31.064449134,47.0,10.0615528128,236.685445264,8.03893375962,30.5807425222,161.00310556,136.180027904,101.636607578,72.6395209235,102.708933399,62.5972168688,47.0106370942,114.542051771,80.2807573457,1.89363006734,0.680240837709,1.18228133771,0.660945726256,0.0425102304097,0.262875688966,0.0339646307809,0.429416382003,0.264474297517,0.198620734966,0.339187554419,0.483942101479,0.104877921953,0.575362915756,../../../MIT2kFaceDataset/2kfaces/Google_1_Rebecca Dasilva_9_oval.jpg,690.97969867,128.447679154,25.1715703647
eDataset,25.0,31.5753068077,56.7186036499,13.3452307648,244.724334712,8.40241631777,27.7808451624,162.929432577,135.712932324,103.585713301,68.8058863761,105.216740588,69.7196519038,44.1814440687,122.68243811,81.6532301872,1.79203000558,0.665767189722,1.20054463335,0.5567010606,0.0545316867673,0.302453588747,0.0343342084377,0.423275083872,0.284890556495,0.18053555696,0.333653906071,0.501308700072,0.111212888924,0.554554300797,../../../MIT2kFaceDataset/2kfaces/Google_1_Rebecca Egbert_1_oval.jpg,721.094926545,118.784096319,20.0130660527
eDataset,26.0,34.1320963318,52.3450093132,20.1038523271,239.253004161,9.33653858449,30.7051574528,164.103625798,131.64345787,107.004672795,75.3740671584,109.752562612,73.7092740493,43.0464865001,112.837698548,86.5520074868,1.80233021336,0.685899959223,1.24657638483,0.652060182615,0.0840275857668,0.304070695577,0.0390237047064,0.44724484514,0.308080871577,0.179920359416,0.361759334184,0.471625001924,0.135672979495,0.550226979727,../../../MIT2kFaceDataset/2kfaces/Google_1_Rebecca Hatfield_13_oval.jpg,711.280864615,100.164038613,41.3810323502
eDataset,27.0,40.0,61.0,13.5,244.131112315,8.01560977094,31.5158730129,187.066832977,161.375338884,96.6281532474,80.0015624847,98.5751616788,76.4571539516,49.0102030194,130.638779161,77.6466354712,1.92852405131,0.766255604225,1.15920334712,0.655737704918,0.055298154635,0.254335641208,0.0328332169339,0.395804337805,0.313180705346,0.200753613723,0.318053011495,0.535117289732,0.105236460233,0.661019143993,../../../MIT2kFaceDataset/2kfaces/Google_1_Rebecca Toler_1_oval.jpg,744.804836837,115.840246605,115.529646931
eDataset,28.0,36.1247837364,62.2896460096,14.6114284339,245.002040808,5.05893125641,29.7120946,164.684546937,143.223601407,103.696673042,77.0876124938,105.385008422,71.3092635452,41.0487515035,125.177002781,81.1310667993,1.70712566583,0.672176225122,1.14984224192,0.579948451318,0.0596379866296,0.170265049453,0.0206485270071,0.423248201118,0.291055794107,0.167544528887,0.33114445305,0.51092228607,0.0875949663916,0.584581258731,../../../MIT2kFaceDataset/2kfaces/Google_1_Regina Mckim_5_oval.jpg,739.859895483,112.568119515,56.8272408246
eDataset,29.0,33.0605505096,54.1479454827,20.5727234529,244.182308941,8.56566912541,29.0439998674,170.293863659,143.01398533,108.046286378,72.0277724215,111.69853401,64.545493473,39.2045915678,120.457476934,85.2789540274,1.91905536904,0.697404592484,1.19074972469,0.610559647553,0.0842514903808,0.294920436734,0.035078991441,0.442482040759,0.264333209694,0.160554594384,0.349242966851,0.49330959911,0.11171930697,0.585685285515,../../../MIT2kFaceDataset/2kfaces/Google_1_Renee Swartz_19_oval.jpg,708.44368857,119.104855442,31.0151109547
eDataset,30.0,28.6356421266,52.7730992078,12.3818221175,242.348922011,6.90928483909,25.039936204,141.056726178,122.331516789,113.441614939,65.5171733212,113.232338579,67.8663070266,37.483329628,113.061158542,95.3231346526,1.60514711111,0.582039833341,1.15306937966,0.542618162594,0.0510908900056,0.275930608721,0.0285096578179,0.468092096295,0.280035522599,0.154666789177,0.393330136819,0.466522225903,0.0772654948617,0.504774338479,../../../MIT2kFaceDataset/2kfaces/Google_1_Rhonda Backer_15_oval.jpg,667.294826043,103.60633348,45.4202024667
eDataset,31.0,33.0605505096,61.0,14.5495097568,248.243831746,6.79513510853,24.5099960032,161.152102065,137.0,115.117331449,68.0900139521,115.980871268,77.9109532499,42.1900462195,122.883976129,91.8177542744,1.58768617535,0.649168605446,1.1762927158,0.541976237863,0.0586097533802,0.277239339723,0.0273728255834,0.463726855324,0.313848496061,0.169954056553,0.369869227479,0.495013210459,0.0972918517057,0.55187675374,../../../MIT2kFaceDataset/2kfaces/Google_1_Rhonda Cato_11_oval.jpg,731.549593475,106.435212672,25.2068233943
eDataset,32.0,33.1360830516,53.1507290637,19.5415945788,245.203996705,10.1239573242,28.2639720715,154.20765221,130.13838788,105.019045892,69.2188558126,104.252697807,69.6396466015,38.1182371051,123.260950827,83.0376420667,1.70896712633,0.628895345435,1.18495130239,0.623436096462,0.0796952531011,0.358193013301,0.0412878968541,0.428292553559,0.284006980055,0.155455203085,0.338647180236,0.502687364332,0.0981601631829,0.530735182252,../../../MIT2kFaceDataset/2kfaces/Google_1_Rhonda Cato_19_oval.jpg,705.353201924,108.590123339,32.187808868
eDataset,33.0,27.1661554144,49.3659801888,18.5588214432,235.306183514,9.28318238797,27.6187465548,145.495704404,121.264174429,108.0,72.747852202,112.0,70.3196760182,41.1096095822,105.938573079,83.5239486614,1.5472795179,0.618325036049,1.19982430993,0.550301144848,0.0788709466366,0.33611888829,0.0394515020784,0.458976463717,0.298843298412,0.174706881767,0.354958579558,0.450215848548,0.10297872165,0.515346314399,../../../MIT2kFaceDataset/2kfaces/Google_1_Rhonda Corey_11_oval.jpg,658.573264358,88.6181317248,65.3023165916
eDataset,34.0,34.1320963318,52.1536192416,18.0808949231,242.249871001,9.53393866769,30.1284996081,156.320184237,118.0,112.805141727,76.3216876124,112.284515851,65.9546387094,38.1182371051,113.783631,87.6769639073,1.73472388468,0.645284901872,1.32474732405,0.65445307206,0.0746373768886,0.316442530883,0.0393558049311,0.465656147765,0.272258715502,0.157350907753,0.361927804316,0.469695321321,0.15818453929,0.487100362582,../../../MIT2kFaceDataset/2kfaces/Google_1_Rhonda Kiser_15_oval.jpg,698.068134654,115.144586969,32.0676957116
eDataset,35.0,33.0,56.0089278598,12.0615528128,242.051647381,9.26351349194,29.5419145069,157.003184681,127.003936947,101.044544633,71.5017482304,102.543893041,70.2140197567,43.0464865001,117.036653744,83.5538748353,1.77404728453,0.648635059417,1.23620722676,0.589191781757,0.0498304925552,0.313571873948,0.0382708136555,0.417450348823,0.290078669228,0.177840088947,0.345190275461,0.483519343951,0.123937383029,0.524697676388,../../../MIT2kFaceDataset/2kfaces/Google_1_Rhonda Lavelle_17_oval.jpg,704.180631881,110.006725691,26.8331564503
eDataset,36.0,33.5410196625,55.5787729264,13.3426500829,235.359299795,8.89375486821,29.9912473219,168.181449631,142.042247237,108.115678789,72.5844335929,109.16501271,64.6277080486,36.2215405525,116.311152399,86.9669477445,1.91931813721,0.714573206912,1.18402414002,0.603486149414,0.0566905581999,0.296545014376,0.0377879900049,0.459364379836,0.274591690683,0.153898913636,0.369507165514,0.494185496388,0.111060843643,0.603512363269,../../../MIT2kFaceDataset/2kfaces/Google_1_Rhonda Pruitt_4_oval.jpg,646.662077286,101.383784496,35.0488686077
